  0.354000360      0.490911186    
  0.356000364      0.498824686    
  0.358000368      0.506659389    
  0.360000372      0.514414132    
  0.362000376      0.522087574    
  0.364000380      0.529678702    
  0.366000384      0.537190616    
  0.368000388      0.544613183    
  0.370000392      0.551949739    
  0.372000396      0.559199154    
  0.374000400      0.566360295    
  0.376000404      0.573431969    
  0.378000408      0.580413163    
  0.380000412      0.587302685    
  0.382000417      0.594099462    
  0.384000421      0.600802422    
  0.386000425      0.607414544    
  0.388000429      0.613926649    
  0.390000433      0.620341897    
  0.392000437      0.626659155    
  0.394000441      0.632877469    
  0.396000445      0.638995886    
  0.398000449      0.645013392    
  0.400000453      0.650929093    
  0.402000457      0.656741977    
  0.404000461      0.662451208    
  0.406000465      0.668059170    
  0.408000469      0.673558176    
  0.410000473      0.678950846    
  0.412000477      0.684236407    
  0.414000481      0.689413846    
  0.416000485      0.694482446    
  0.418000489      0.699441433    
  0.420000494      0.704289913    
  0.422000498      0.709027290    
  0.424000502      0.713652670    
  0.426000506      0.718168020    
  0.428000510      0.722567260    
  0.430000514      0.726852357    
  0.432000518      0.731022775    
  0.434000522      0.735077739    
  0.436000526      0.739016652    
  0.438000530      0.742838800    
  0.440000534      0.746543705    
  0.442000538      0.750130773    
  0.444000542      0.753599346    
  0.446000546      0.756950974    
  0.448000550      0.760181010    
  0.450000554      0.763291001    
  0.452000558      0.766280472    
  0.454000562      0.769148946    
  0.456000566      0.771896005    
  0.458000571      0.774521172    
  0.460000575      0.777024090    
  0.462000579      0.779404283    
  0.464000583      0.781662703    
  0.466000587      0.783796370    
  0.468000591      0.785806239    
  0.470000595      0.787692070    
  0.472000599      0.789453506    
  0.474000603      0.791090250    
  0.476000607      0.792602181    
  0.478000611      0.793988943    
  0.480000615      0.795250237    
  0.482000619      0.796386063    
  0.484000623      0.797396719    
  0.486000627      0.798280776    
  0.488000631      0.799038827    
  0.490000635      0.799670756    
  0.492000639      0.800176382    
  0.494000643      0.800555587    
  0.496000648      0.800808489    
  0.498000652      0.800934911    
  0.500000656      0.800934911    
  0.502000630      0.800808370    
  0.504000604      0.800555289    
  0.506000578      0.800175846    
  0.508000553      0.799670100    
  0.510000527      0.799038112    
  0.512000501      0.798279941    
  0.514000475      0.797395647    
  0.516000450      0.796385586    
  0.518000424      0.795249701    
  0.520000398      0.793988228    
  0.522000372      0.792601466    
  0.524000347      0.791089535    
  0.526000321      0.789452672    
  0.528000295      0.787691176    
  0.530000269      0.785804093    
  0.532000244      0.783794105    
  0.534000218      0.781660318    
  0.536000192      0.779403150    
  0.538000166      0.777022898    
  0.540000141      0.774519980    
  0.542000115      0.771894693    
  0.544000089      0.769147635    
  0.546000063      0.766279101    
  0.548000038      0.763289571    
  0.550000012      0.760179520    
  0.551999986      0.756949425    
  0.553999960      0.753599823    
  0.555999935      0.750129044    
  0.557999909      0.746541977    
  0.559999883      0.742837012    
  0.561999857      0.739014745    
  0.563999832      0.735075831    
  0.565999806      0.731020808    
  0.567999780      0.726850390    
  0.569999754      0.722565174    
  0.571999729      0.718165874    
  0.573999703      0.713653207    
  0.575999677      0.709027886    
  0.577999651      0.704290569    
  0.579999626      0.699442029    
  0.581999600      0.694480062    
  0.583999574      0.689411402    
  0.585999548      0.684233844    
  0.587999523      0.678948343    
  0.589999497      0.673555613    
  0.591999471      0.668056488    
  0.593999445      0.662451923    
  0.595999420      0.656742692    
  0.597999394      0.650929868    
  0.599999368      0.645014167    
  0.601999342      0.638996661    
  0.603999317      0.632878304    
  0.605999291      0.626656175    
  0.607999265      0.620338857    
  0.609999239      0.613923550    
  0.611999214      0.607411385    
  0.613999188      0.600803256    
  0.615999162      0.594100296    
  0.617999136      0.587303519    
  0.619999111      0.580413997    
  0.621999085      0.573432863    
  0.623999059      0.566361189    
  0.625999033      0.559200108    
  0.627999008      0.551950693    
  0.629998982      0.544614136    
  0.631998956      0.537187040    
  0.633998930      0.529679656    
  0.635998905      0.522088587    
  0.637998879      0.514415085    
  0.639998853      0.506660402    
  0.641998827      0.498825699    
  0.643998802      0.490912259    
  0.645998776      0.482921273    
  0.647998750      0.474854052    
  0.649998724      0.466711849    
  0.651998699      0.458495945    
  0.653998673      0.450207651    
  0.655998647      0.441843212    
  0.657998621      0.433414012    
  0.659998596      0.424916416    
  0.661998570      0.416351706    
  0.663998544      0.407721281    
  0.665998518      0.399026483    
  0.667998493      0.390268654    
  0.669998467      0.381449223    
  0.671998441      0.372569561    
  0.673998415      0.363631070    
  0.675998390      0.354635149    
  0.677998364      0.345583260    
  0.679998338      0.336476803    
  0.681998312      0.327311635    
  0.683998287      0.318100333    
  0.685998261      0.308838814    
  0.687998235      0.299528509    
  0.689998209      0.290170938    
  0.691998184      0.280767530    
  0.693998158      0.271319777    
  0.695998132      0.261829227    
  0.697998106      0.252297312    
  0.699998081      0.242725566    
  0.701998055      0.233115494    
  0.703998029      0.223468602    
  0.705998003      0.213786438    
  0.707997978      0.204064623    
  0.709997952      0.194316462    
  0.711997926      0.184537619    
  0.713997900      0.174729645    
  0.715997875      0.164894074    
  0.717997849      0.155032471    
  0.719997823      0.145146385    
  0.721997797      0.135237396    
  0.723997772      0.125307053    
  0.725997746      0.115356900    
  0.727997720      0.105388552    
  0.729997694       9.54035595E-02
  0.731997669       8.54035094E-02
  0.733997643       7.53838867E-02
  0.735997617       6.53584376E-02
  0.737997591       5.53226694E-02
  0.739997566       4.52781692E-02
  0.741997540       3.52265164E-02
  0.743997514       2.51693018E-02
  0.745997488       1.51081141E-02
  0.747997463       5.04453992E-03
  0.749997437      -5.01983007E-03
  0.751997411      -1.50834080E-02
  0.753997386      -2.51446031E-02
  0.755997360      -3.52018289E-02
  0.757997334      -4.52534966E-02
  0.759997308      -5.53041175E-02
  0.761997283      -6.53399006E-02
  0.763997257      -7.53653720E-02
  0.765997231      -8.53789449E-02
  0.767997205      -9.53790322E-02
  0.769997180     -0.105364062    
  0.771997154     -0.115332454    
  0.773997128     -0.125282645    
  0.775997102     -0.135213032    
  0.777997077     -0.145122081    
  0.779997051     -0.155008227    
  0.781997025     -0.164869890    
  0.783996999     -0.174705520    
  0.785996974     -0.184519514    
  0.787996948     -0.194298416    
  0.789996922     -0.204046637    
  0.791996896     -0.213762626    
  0.793996871     -0.223444879    
  0.795996845     -0.233091846    
  0.797996819     -0.242702007    
  0.799996793     -0.252273858    
  0.801996768     -0.261805862    
  0.803996742     -0.271296531    
  0.805996716     -0.280744374    
  0.807996690     -0.290147901    
  0.809996665     -0.299505591    
  0.811996639     -0.308821648    
  0.813996613     -0.318083256    
  0.815996587     -0.327294677    
  0.817996562     -0.336454391    
  0.819996536     -0.345560968    
  0.821996510     -0.354613006    
  0.823996484     -0.363609046    
  0.825996459     -0.372547686    
  0.827996433     -0.381427497    
  0.829996407     -0.390247077    
  0.831996381     -0.399005055    
  0.833996356     -0.407700002    
  0.835996330     -0.416330606    
  0.837996304     -0.424900681    
  0.839996278     -0.433398396    
  0.841996253     -0.441827685    
  0.843996227     -0.450187236    
  0.845996201     -0.458475679    
  0.847996175     -0.466691732    
  0.849996150     -0.474834144    
  0.851996124     -0.482901543    
  0.853996098     -0.490892738    
  0.855996072     -0.498806357    
  0.857996047     -0.506641269    
  0.859996021     -0.514396191    
  0.861995995     -0.522074521    
  0.863995969     -0.529665709    
  0.865995944     -0.537173271    
  0.867995918     -0.544596016    
  0.869995892     -0.551932752    
  0.871995866     -0.559182405    
  0.873995841     -0.566343725    
  0.875995815     -0.573415577    
  0.877995789     -0.580397010    
  0.879995763     -0.587286711    
  0.881995738     -0.594083726    
  0.883995712     -0.600786924    
  0.885995686     -0.607399285    
  0.887995660     -0.613911629    
  0.889995635     -0.620327055    
  0.891995609     -0.626644611    
  0.893995583     -0.632863104    
  0.895995557     -0.638981760    
  0.897995532     -0.644999564    
  0.899995506     -0.650915444    
  0.901995480     -0.656728566    
  0.903995454     -0.662437975    
  0.905995429     -0.668042839    
  0.907995403     -0.673542202    
  0.909995377     -0.678935230    
  0.911995351     -0.684224248    
  0.913995326     -0.689401925    
  0.915995300     -0.694470823    
  0.917995274     -0.699430048    
  0.919995248     -0.704278767    
  0.921995223     -0.709016383    
  0.923995197     -0.713642001    
  0.925995171     -0.718154967    
  0.927995145     -0.722554505    
  0.929995120     -0.726840019    
  0.931995094     -0.731010735    
  0.933995068     -0.735065997    
  0.935995042     -0.739005208    
  0.937995017     -0.742830098    
  0.939994991     -0.746535242    
  0.941994965     -0.750122547    
  0.943994939     -0.753591418    
  0.945994914     -0.756941319    
  0.947994888     -0.760171711    
  0.949994862     -0.763282061    
  0.951994836     -0.766271889    
  0.953994811     -0.769140720    
  0.955994785     -0.771888137    
  0.957994759     -0.774513662    
  0.959994733     -0.777016938    
  0.961994708     -0.779397428    
  0.963994682     -0.781656265    
  0.965994656     -0.783790290    
  0.967994630     -0.785800517    
  0.969994605     -0.787686706    
  0.971994579     -0.789448500    
  0.973994553     -0.791085660    
  0.975994527     -0.792597890    
  0.977994502     -0.793985009    
  0.979994476     -0.795246720    
  0.981994450     -0.796382904    
  0.983994424     -0.797393382    
  0.985994399     -0.798277855    
  0.987994373     -0.799036384    
  0.989994347     -0.799669087    
  0.991994321     -0.800175011    
  0.993994296     -0.800554693    
  0.995994270     -0.800807893    
  0.997994244     -0.800934732    
  0.999994218     -0.800935030    
