   0.00000000       0.00000000       1.00000000    
   0.00000000       2.99999993E-02   1.00000000    
   0.00000000       5.99999987E-02   1.00000000    
   0.00000000       8.99999961E-02   1.00000000    
   0.00000000      0.119999997       1.00000000    
   0.00000000      0.149999991       1.00000000    
   0.00000000      0.179999992       1.00000000    
   0.00000000      0.209999993       1.00000000    
   0.00000000      0.239999995       1.00000000    
   0.00000000      0.269999981       1.00000000    
   0.00000000      0.299999982       1.00000000    
   0.00000000      0.329999983       1.00000000    
   0.00000000      0.359999985       1.00000000    
   0.00000000      0.389999986       1.00000000    
   0.00000000      0.419999987       1.00000000    
   0.00000000      0.449999988       1.00000000    
   0.00000000      0.479999989       1.00000000    
   0.00000000      0.509999990       1.00000000    
   0.00000000      0.539999962       1.00000000    
   0.00000000      0.569999993       1.00000000    
   0.00000000      0.599999964       1.00000000    
   0.00000000      0.629999995       1.00000000    
   0.00000000      0.659999967       1.00000000    
   0.00000000      0.689999998       1.00000000    
   0.00000000      0.719999969       1.00000000    
   0.00000000      0.750000000       1.00000000    
   0.00000000      0.779999971       1.00000000    
   0.00000000      0.810000002       1.00000000    
   0.00000000      0.839999974       1.00000000    
   0.00000000      0.870000005       1.00000000    
   0.00000000      0.899999976       1.00000000    
   0.00000000      0.930000007       1.00000000    
   0.00000000      0.959999979       1.00000000    
   0.00000000      0.989999950       1.00000000    
   0.00000000       1.01999998       1.00000000    
   0.00000000       1.04999995       1.00000000    
   0.00000000       1.07999992       1.00000000    
   0.00000000       1.11000001       1.00000000    
   0.00000000       1.13999999       1.00000000    
   0.00000000       1.16999996       1.00000000    
   0.00000000       1.19999993       1.00000000    
   0.00000000       1.23000002       1.00000000    
   0.00000000       1.25999999       1.00000000    
   0.00000000       1.28999996       1.00000000    
   0.00000000       1.31999993       1.00000000    
   0.00000000       1.35000002       1.00000000    
   0.00000000       1.38000000       1.00000000    
   0.00000000       1.40999997       1.00000000    
   0.00000000       1.43999994       1.00000000    
   0.00000000       1.46999991       1.00000000    
   0.00000000       1.50000000       1.00000000    
   0.00000000       1.52999997       1.00000000    
   0.00000000       1.55999994       1.00000000    
   0.00000000       1.58999991       1.00000000    
   0.00000000       1.62000000       1.00000000    
   0.00000000       1.64999998       1.00000000    
   0.00000000       1.67999995       1.00000000    
   0.00000000       1.70999992       1.00000000    
   0.00000000       1.74000001       1.00000000    
   0.00000000       1.76999998       1.00000000    
   0.00000000       1.79999995       1.00000000    
   0.00000000       1.82999992       1.00000000    
   0.00000000       1.86000001       1.00000000    
   0.00000000       1.88999999       1.00000000    
   0.00000000       1.91999996       1.00000000    
   0.00000000       1.94999993       1.00000000    
   0.00000000       1.97999990       1.00000000    
   0.00000000       2.00999999       1.00000000    
   0.00000000       2.03999996       1.00000000    
   0.00000000       2.06999993       1.00000000    
   0.00000000       2.09999990       1.00000000    
   0.00000000       2.12999988       1.00000000    
   0.00000000       2.15999985       1.00000000    
   0.00000000       2.19000006       1.00000000    
   0.00000000       2.22000003       1.00000000    
   0.00000000       2.25000000       1.00000000    
   0.00000000       2.27999997       1.00000000    
   0.00000000       2.30999994       1.00000000    
   0.00000000       2.33999991       1.00000000    
   0.00000000       2.36999989       1.00000000    
   0.00000000       2.39999986       1.00000000    
   0.00000000       2.42999983       1.00000000    
   0.00000000       2.46000004       1.00000000    
   0.00000000       2.49000001       1.00000000    
   0.00000000       2.51999998       1.00000000    
   0.00000000       2.54999995       1.00000000    
   0.00000000       2.57999992       1.00000000    
   0.00000000       2.60999990       1.00000000    
   0.00000000       2.63999987       1.00000000    
   0.00000000       2.66999984       1.00000000    
   0.00000000       2.70000005       1.00000000    
   0.00000000       2.73000002       1.00000000    
   0.00000000       2.75999999       1.00000000    
   0.00000000       2.78999996       1.00000000    
   0.00000000       2.81999993       1.00000000    
   0.00000000       2.84999990       1.00000000    
   0.00000000       2.87999988       1.00000000    
   0.00000000       2.90999985       1.00000000    
   0.00000000       2.93999982       1.00000000    
   0.00000000       2.97000003       1.00000000    
   0.00000000       3.00000000       1.00000000    
   9.99999978E-03   0.00000000       1.00000000    
   9.99999978E-03   2.99999993E-02  0.999995589    
   9.99999978E-03   5.99999987E-02  0.999982178    
   9.99999978E-03   8.99999961E-02  0.999959946    
   9.99999978E-03  0.119999997      0.999928772    
   9.99999978E-03  0.149999991      0.999888778    
   9.99999978E-03  0.179999992      0.999840021    
   9.99999978E-03  0.209999993      0.999782503    
   9.99999978E-03  0.239999995      0.999716163    
   9.99999978E-03  0.269999981      0.999641240    
   9.99999978E-03  0.299999982      0.999557734    
   9.99999978E-03  0.329999983      0.999465644    
   9.99999978E-03  0.359999985      0.999365151    
   9.99999978E-03  0.389999986      0.999256313    
   9.99999978E-03  0.419999987      0.999139249    
   9.99999978E-03  0.449999988      0.999013960    
   9.99999978E-03  0.479999989      0.998880625    
   9.99999978E-03  0.509999990      0.998739362    
   9.99999978E-03  0.539999962      0.998590291    
   9.99999978E-03  0.569999993      0.998433590    
   9.99999978E-03  0.599999964      0.998269320    
   9.99999978E-03  0.629999995      0.998097658    
   9.99999978E-03  0.659999967      0.997918785    
   9.99999978E-03  0.689999998      0.997732759    
   9.99999978E-03  0.719999969      0.997539818    
   9.99999978E-03  0.750000000      0.997340202    
   9.99999978E-03  0.779999971      0.997133911    
   9.99999978E-03  0.810000002      0.996921241    
   9.99999978E-03  0.839999974      0.996702492    
   9.99999978E-03  0.870000005      0.996477604    
   9.99999978E-03  0.899999976      0.996246874    
   9.99999978E-03  0.930000007      0.996010602    
   9.99999978E-03  0.959999979      0.995768905    
   9.99999978E-03  0.989999950      0.995522022    
   9.99999978E-03   1.01999998      0.995270133    
   9.99999978E-03   1.04999995      0.995013475    
   9.99999978E-03   1.07999992      0.994752407    
   9.99999978E-03   1.11000001      0.994486988    
   9.99999978E-03   1.13999999      0.994217515    
   9.99999978E-03   1.16999996      0.993944108    
   9.99999978E-03   1.19999993      0.993667245    
   9.99999978E-03   1.23000002      0.993387103    
   9.99999978E-03   1.25999999      0.993103802    
   9.99999978E-03   1.28999996      0.992817700    
   9.99999978E-03   1.31999993      0.992529035    
   9.99999978E-03   1.35000002      0.992238045    
   9.99999978E-03   1.38000000      0.991944969    
   9.99999978E-03   1.40999997      0.991650224    
   9.99999978E-03   1.43999994      0.991353810    
   9.99999978E-03   1.46999991      0.991056204    
   9.99999978E-03   1.50000000      0.990757585    
   9.99999978E-03   1.52999997      0.990458250    
   9.99999978E-03   1.55999994      0.990158498    
   9.99999978E-03   1.58999991      0.989858449    
   9.99999978E-03   1.62000000      0.989558578    
   9.99999978E-03   1.64999998      0.989259064    
   9.99999978E-03   1.67999995      0.988960087    
   9.99999978E-03   1.70999992      0.988662064    
   9.99999978E-03   1.74000001      0.988365114    
   9.99999978E-03   1.76999998      0.988069773    
   9.99999978E-03   1.79999995      0.987776041    
   9.99999978E-03   1.82999992      0.987484217    
   9.99999978E-03   1.86000001      0.987194598    
   9.99999978E-03   1.88999999      0.986907601    
   9.99999978E-03   1.91999996      0.986623228    
   9.99999978E-03   1.94999993      0.986341953    
   9.99999978E-03   1.97999990      0.986063898    
   9.99999978E-03   2.00999999      0.985789359    
   9.99999978E-03   2.03999996      0.985518575    
   9.99999978E-03   2.06999993      0.985251844    
   9.99999978E-03   2.09999990      0.984989345    
   9.99999978E-03   2.12999988      0.984731376    
   9.99999978E-03   2.15999985      0.984478116    
   9.99999978E-03   2.19000006      0.984229803    
   9.99999978E-03   2.22000003      0.983986735    
   9.99999978E-03   2.25000000      0.983749092    
   9.99999978E-03   2.27999997      0.983516991    
   9.99999978E-03   2.30999994      0.983290792    
   9.99999978E-03   2.33999991      0.983070612    
   9.99999978E-03   2.36999989      0.982856750    
   9.99999978E-03   2.39999986      0.982649267    
   9.99999978E-03   2.42999983      0.982448459    
   9.99999978E-03   2.46000004      0.982254505    
   9.99999978E-03   2.49000001      0.982067525    
   9.99999978E-03   2.51999998      0.981887758    
   9.99999978E-03   2.54999995      0.981715322    
   9.99999978E-03   2.57999992      0.981550395    
   9.99999978E-03   2.60999990      0.981393099    
   9.99999978E-03   2.63999987      0.981243610    
   9.99999978E-03   2.66999984      0.981102049    
   9.99999978E-03   2.70000005      0.980968595    
   9.99999978E-03   2.73000002      0.980843306    
   9.99999978E-03   2.75999999      0.980726361    
   9.99999978E-03   2.78999996      0.980617821    
   9.99999978E-03   2.81999993      0.980517805    
   9.99999978E-03   2.84999990      0.980426371    
   9.99999978E-03   2.87999988      0.980343580    
   9.99999978E-03   2.90999985      0.980269670    
   9.99999978E-03   2.93999982      0.980204523    
   9.99999978E-03   2.97000003      0.980148375    
   9.99999978E-03   3.00000000      0.980101109    
   1.99999996E-02   0.00000000       1.00000000    
   1.99999996E-02   2.99999993E-02  0.999991179    
   1.99999996E-02   5.99999987E-02  0.999964714    
   1.99999996E-02   8.99999961E-02  0.999920666    
   1.99999996E-02  0.119999997      0.999859035    
   1.99999996E-02  0.149999991      0.999779880    
   1.99999996E-02  0.179999992      0.999683321    
   1.99999996E-02  0.209999993      0.999569297    
   1.99999996E-02  0.239999995      0.999438107    
   1.99999996E-02  0.269999981      0.999289691    
   1.99999996E-02  0.299999982      0.999124169    
   1.99999996E-02  0.329999983      0.998941898    
   1.99999996E-02  0.359999985      0.998742819    
   1.99999996E-02  0.389999986      0.998527169    
   1.99999996E-02  0.419999987      0.998295069    
   1.99999996E-02  0.449999988      0.998046935    
   1.99999996E-02  0.479999989      0.997782648    
   1.99999996E-02  0.509999990      0.997502685    
   1.99999996E-02  0.539999962      0.997207224    
   1.99999996E-02  0.569999993      0.996896446    
   1.99999996E-02  0.599999964      0.996570706    
   1.99999996E-02  0.629999995      0.996230245    
   1.99999996E-02  0.659999967      0.995875359    
   1.99999996E-02  0.689999998      0.995506346    
   1.99999996E-02  0.719999969      0.995123506    
   1.99999996E-02  0.750000000      0.994727194    
   1.99999996E-02  0.779999971      0.994317770    
   1.99999996E-02  0.810000002      0.993895531    
   1.99999996E-02  0.839999974      0.993460894    
   1.99999996E-02  0.870000005      0.993014216    
   1.99999996E-02  0.899999976      0.992555857    
   1.99999996E-02  0.930000007      0.992086172    
   1.99999996E-02  0.959999979      0.991605759    
   1.99999996E-02  0.989999950      0.991114855    
   1.99999996E-02   1.01999998      0.990613937    
   1.99999996E-02   1.04999995      0.990103424    
   1.99999996E-02   1.07999992      0.989583790    
   1.99999996E-02   1.11000001      0.989055455    
   1.99999996E-02   1.13999999      0.988518953    
   1.99999996E-02   1.16999996      0.987974644    
   1.99999996E-02   1.19999993      0.987423182    
   1.99999996E-02   1.23000002      0.986864805    
   1.99999996E-02   1.25999999      0.986300170    
   1.99999996E-02   1.28999996      0.985729754    
   1.99999996E-02   1.31999993      0.985154092    
   1.99999996E-02   1.35000002      0.984573543    
   1.99999996E-02   1.38000000      0.983988822    
   1.99999996E-02   1.40999997      0.983400285    
   1.99999996E-02   1.43999994      0.982808590    
   1.99999996E-02   1.46999991      0.982214093    
   1.99999996E-02   1.50000000      0.981617451    
   1.99999996E-02   1.52999997      0.981019258    
   1.99999996E-02   1.55999994      0.980419874    
   1.99999996E-02   1.58999991      0.979819953    
   1.99999996E-02   1.62000000      0.979220092    
   1.99999996E-02   1.64999998      0.978620708    
   1.99999996E-02   1.67999995      0.978022337    
   1.99999996E-02   1.70999992      0.977425575    
   1.99999996E-02   1.74000001      0.976831019    
   1.99999996E-02   1.76999998      0.976239085    
   1.99999996E-02   1.79999995      0.975650370    
   1.99999996E-02   1.82999992      0.975065470    
   1.99999996E-02   1.86000001      0.974484742    
   1.99999996E-02   1.88999999      0.973908961    
   1.99999996E-02   1.91999996      0.973338425    
   1.99999996E-02   1.94999993      0.972773850    
   1.99999996E-02   1.97999990      0.972215593    
   1.99999996E-02   2.00999999      0.971664250    
   1.99999996E-02   2.03999996      0.971120358    
   1.99999996E-02   2.06999993      0.970584333    
   1.99999996E-02   2.09999990      0.970056653    
   1.99999996E-02   2.12999988      0.969538033    
   1.99999996E-02   2.15999985      0.969028711    
   1.99999996E-02   2.19000006      0.968529165    
   1.99999996E-02   2.22000003      0.968040109    
   1.99999996E-02   2.25000000      0.967561722    
   1.99999996E-02   2.27999997      0.967094541    
   1.99999996E-02   2.30999994      0.966639042    
   1.99999996E-02   2.33999991      0.966195524    
   1.99999996E-02   2.36999989      0.965764701    
   1.99999996E-02   2.39999986      0.965346634    
   1.99999996E-02   2.42999983      0.964941919    
   1.99999996E-02   2.46000004      0.964550912    
   1.99999996E-02   2.49000001      0.964173913    
